speaker	start	end	label	contexto	n_palabras	palabras_por_seg	fonemas_por_seg	F0_mean	F0_median	F0_sd	F0_range_st	F0_delta_st	F0_final_delta_st	F0_final_pattern	Int_mean	Int_median	Int_sd	F0_ini_q1	F0_ini_q2	F0_ini_q3	F0_ini_q4	F0_fin_q1	F0_fin_q2	F0_fin_q3	F0_fin_q4	Int_ini_q1	Int_ini_q2	Int_ini_q3	Int_ini_q4	Int_fin_q1	Int_fin_q2	Int_fin_q3	Int_fin_q4	anot1	anot2	anot3	anot4	anot5	anot6	anot7	anot8	anot9	anot10	anot11	anot12	anot13	anot14	anot15	anot16	anot17	anot18	anot19	anot20	anot21	anot22	anot23	anot24	anot25	anot26	anot27	anot28	anot29	anot30	anot31	anot32	anot33	observaciones
i - words	29.080029	29.659985	bue- bueno	e - words: por supuesto | e - words: porque se puede descolgar la atracción en cualquier momento | i - words: y qué pasaría por ejemplo | i - words: yo recuerdo | e - words: que me muero | i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria	2	3.44853747525675	13.794149901027	194.56458730283	193.753280639648	6.24496637708869	1.50130850160365	-0.926225761693882	-1.16460974446678	DDP	35.7571169423603	36.119278404574	1.02535761849234	196.996709187826	195.863529205322	193.994388580322	192.771087646484	206.60539855957	200.433578491211	192.042460123698	193.195822143555	30.8931121539259	34.1704882412644	35.1040821247477	36.628544588027	34.3904552616086	34.2246649917991	34.8270590785873	35.2955547979112																																		
i - words	30.019971	30.470044	yo	e - words: porque se puede descolgar la atracción en cualquier momento | i - words: y qué pasaría por ejemplo | i - words: yo recuerdo | e - words: que me muero | i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho	1	2.22186178686569	4.44372357373138	190.557459627644	188.235290527344	4.87439420641827	0.999153992767206	0.127916863736566	0.00504685986674878	PPP	36.2728449047346	36.3942363351497	0.446393212236463	190.057125854492	187.995887756348	195.956558227539	201.86669921875	187.20189666748	187.05325012207	187.465114593506	187.256477355957	35.2415202412521	35.5483758806202	35.5157558438552	35.45884144234	36.5034381240524	36.560093914064	36.4627551932498	36.4174071510548																																		
i - words	30.859936	33.239941	tuve un caso así que una	i - words: y qué pasaría por ejemplo | i - words: yo recuerdo | e - words: que me muero | i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta	6	2.52100310713633	7.98317650593171	201.895644758215	199.426010131836	40.7548409110467	3.00409257762674	-4.38912264605436	-0.269355456347297	PAD	35.6977924713408	35.8251183804752	1.10789580038617	211.272385370164	202.410701404918	195.057762509301	193.852009364537	189.247584533691	184.526363372803	194.063278961182	186.816902923584	32.9960707243109	36.4614737518071	35.650026120008	36.7209826737021	36.4188215493014	35.4680192204706	35.5592340199565	35.9583338930615																																		
i - words	34.830029	35.3	un	i - words: yo recuerdo | e - words: que me muero | i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero	1	2.12779086369162	4.25558172738323	205.427750290081	201.638305664062	13.0570431534401	2.84655387213117	-2.66260206472114	-0.630776976330884	PPP	36.0110699526451	35.9286576097516	0.513481152564673	223.128237915039	234.358016967773	229.228857421875	219.298611450195	195.850912475586	191.577754974365	191.030384063721	188.843496704102	35.3436171910706	36.0101278868772	36.4609493193908	36.7449532600312	36.0051659688622	35.9912350016245	36.0098206957444	35.9862868308171																																		
i - words	35.81001	37.430005	un cacharro de estos de la de	e - words: que me muero | i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	7	4.32100099074379	14.1975746838725	195.382436694955	200.070472717285	30.9975967124216	1.68958684592281	-1.47254256127851	-0.121145729237272	PPP	36.1227435890788	36.2828179472568	0.888472798444799	211.430010986328	201.808526611328	197.674241638184	190.505773925781	198.549456596375	195.078165054321	197.168793678284	197.164926528931	35.3154522822572	36.40772548031	35.27116114832	35.9833227422148	34.4708535852738	34.2311158349452	37.0559055788561	36.2530212069216																																		
i - words	37.81001	38.450024	de feria	i - words: bue- bueno | i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	2	3.12493164212033	10.9372607474211	222.035903490507	222.058502197266	19.2511909540425	3.50685073347308	5.85906290828666	2.0747153256701	PAA	36.2496980969472	36.5237889883363	1.02860179662823	197.890866960798	197.474464416504	198.194885253906	198.476176670619	239.027015686035	240.994003295898	254.269348144531	269.459159851074	36.5482831039992	36.4574844947183	36.3498981216291	36.2667876650731	37.07015778231	37.1238913078147	37.0213067403394	36.9313750234822																																		
i - words	38.889966	45.109936	se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho	i - words: yo | i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	25	4.01931199025076	13.8264332464626	193.220614723537	188.584289550781	32.8302795295739	4.91926954908752	-1.84840370959038	0.499902698166015	PAD	35.37515730941	35.4925635621119	1.1527772800304	188.580550222686	203.447897911072	202.946002483368	199.631827614524	196.685908782176	197.85313949585	230.821338751377	202.448107988406	33.6088446381387	35.1884788561379	36.154714705577	36.0887254865822	35.062084982204	36.0638922947516	36.2417865678591	34.491809983694																																		
e - words	47.27998	53.119946	la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta	i - words: tuve un caso así que una | i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	27	4.62331458779041	18.4932583511616	86.898931760521	86.4864883422852	12.3368033903427	3.34552797509454	-0.664116084173781	-2.76258333444556	DPA	35.6669127013708	35.6983880719612	0.840964949195443	89.4971733093262	87.5894391964643	95.7824054718018	89.2383449554443	104.907480948312	84.6789467755486	82.2925138201032	89.4344323294503	35.9697242969151	36.3762008874537	36.4215460247352	35.0379023051207	36.8490558879519	35.5458968880559	36.0975932596809	36.3145048544957																																		
e - words	54.919995	55.350049	pero	i - words: un | i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	1	2.32528938226363	9.30115752905453	85.9748776410077	86.0764961242676	4.790839478055	2.16826582653144	-4.51045181001388	-0.863032318662866	PDP	36.0982526807664	36.0905242740622	0.535279214605639	97.2696800231934	94.8616638183594	94.4384078979492	92.5855255126953	80.5567436218262	81.2372817993164	78.4048137664795	76.8749771118164	36.6801978425155	36.7032422248935	36.6051552037452	36.3472214902704	36.3331337079707	36.3090568000772	35.957508209882	35.6907055075652																																		
e - words	55.700024	55.919995	bueno	i - words: un cacharro de estos de la de | i - words: de feria | i - words: se cayó y le dio a un familiar mío y tuvieron que ir al hospital y todo eso tú en este caso qué hubieras hecho | e - words: la verdad es que no montarme y la cuando solo era la feria no me suelo quedar debajo de las atracciones mirando como la gente se monta | e - words: pero | e - words: bueno	1	4.54605379800062	22.7302689900031	91.3624018351237	90.8894805908203	4.31716901196559	1.114878332537	-2.05119351704179			35.1221444442857	35.8261997297079	1.70562339731786									31.1878464628023	31.5737741425849	31.5705794131242	31.301342157341	36.2338983226053	36.2204703222824	36.1830451481782	36.2083792417492																																		
